"Invalid InPost Pay configuration.","Nieprawidłowa konfiguracja InPost Pay.",module,InPost_InPostPay
"classic","klasyczny",module,InPost_InPostPay
"small rounding","małe zaokrąglenie",module,InPost_InPostPay
"large rounding","duże zaokrąglenie",module,InPost_InPostPay
"Max widget width(value between 220 and 600)","Maksymalna szerokość widgetu(wartość pomiędzy 220 a 600)",module,InPost_InPostPay
"Widget frame corner style","Styl rogów ramki widgetu",module,InPost_InPostPay
"Problem loading the cart, please refresh the page and try again","Problem z pobraniem koszyka, odśwież stronę i spróbuj ponownie",module,InPost_InPostPay
"Something went wrong, refresh the page and try again","Coś poszło nie tak, odśwież stronę i spróbuj ponownie.",module,InPost_InPostPay
"Product ""%1"" is not available for InPost Pay.","Produktu ""%1"" nie można kupić z InPost Pay.",module,InPost_InPostPay
"Connecting to InPost Pay failed.","Nawiązanie połączenia z aplikacją InPost Pay nie powiodło się.",module,InPost_InPostPay
"Synchronize payment methods","Zsynchronizuj dostępne metody płatności",module,InPost_InPostPay
"Error occurred in payment method synchronization.","Wystąpił błąd podczas synronizacji metod płatności",module,InPost_InPostPay
"Payment methods synchronization complete.","Synchronizacja metod płatności została ukończona",module,InPost_InPostPay
"There was a problem with getting payment methods. Details: %1","Wystąpił problem z uzyskaniem metod płatności. Szczegóły %1 ",module,InPost_InPostPay
"InPost Pay API refund request responded with error: %1","Żądanie zwrotu środków wysłane do API InPost Pay zwróciło bład: %1",module,InPost_InPostPay
"Empty InPost Pay Transaction list for OrderId: %1","Lista transakcji InPost Pay jest pusta dla zamówienia: %1",module,InPost_InPostPay
"InPost Pay API returned transaction refund status: failed. External Refund ID: %1 Description: %2","Otrzymani z API InPost Pay status zwrotu środków to: nieudany: %1. Zwenętrzny ID Zwrotu: %1 Opis: %2",module,InPost_InPostPay
"Enable removing special characters and HTML code from product attributes sent to InPost Pay Mobile App.","Włącz usuwanie znaków specjalnych i kodu HTML z atrybutów produktowych wysyłanych do Aplikacji Mobilnej InPost Pay",module,InPost_InPostPay
"No transactions found to be refunded for Order #%1.","Nie znaleziono transakcji do zwrotu dla Zamówienia #%1.",module,InPost_InPostPay
"InPost Pay order offline refund has been initialised.","Zwrot offline do zamówienia InPost Pay został zainicjowany.",module,InPost_InPostPay
"Use order address firstname and lastname instead of customer firstname and lastname","Użyj imienia i nazwiska z adresu zamiast imienia i nazwiska klienta",module,InPost_InPostPay
"Image role sended to InPost Pay","Rola obrazu wysyłana do InPost Pay",module,InPost_InPostPay
"Synchronize payment methods","Zsynchronizuj dostępne metody płatności",module,InPost_InPostPay
"Error occurred in payment method synchronization.","Wystąpił błąd podczas synronizacji metod płatności",module,InPost_InPostPay
"Payment methods synchronization complete.","Synchronizacja metod płatności została ukończona",module,InPost_InPostPay
"There was a problem with getting payment methods. Details: %1","Wystąpił problem z uzyskaniem metod płatności. Szczegóły %1 ",module,InPost_InPostPay
"Enable removing special characters and HTML code from product attributes sent to InPost Pay Mobile App.","Włącz usuwanie znaków specjalnych i kodu HTML z atrybutów produktowych wysyłanych do Aplikacji Mobilnej InPost Pay",module,InPost_InPostPay
"Coupon code has been applied","Kod został aktywowany",module,InPost_InPostPay
"Coupon code is already activated","Kod jest już aktywowany",module,InPost_InPostPay
"Coupon code has been removed. The code entered is incorrect. Please enter the correct code","Usunięto kod rabatowy. W prowadzony kod jest niepoprawny. Wpisz poprawny kod",module,InPost_InPostPay
"Coupon code has been updated","Kod został zaktualizowany",module,InPost_InPostPay
"Card (InPost Pay)","Karta (InPost Pay)",module,InPost_InPostPay
"Apple Pay (InPost Pay)","Apple Pay (InPost Pay)",module,InPost_InPostPay
"BLIK (InPost Pay)","BLIK (InPost Pay)",module,InPost_InPostPay
"Pay by Link (InPost Pay)","Pay by Link (InPost Pay)",module,InPost_InPostPay
"Shopping Limit (InPost Pay)","Limit zakupów (InPost Pay)",module,InPost_InPostPay
"Deferred Payment (InPost Pay)","Płatność odroczona (InPost Pay)",module,InPost_InPostPay
"Google Pay (InPost Pay)","Google Pay (InPost Pay)",module,InPost_InPostPay
"Cash on delivery (InPost Pay)","Za pobraniem (InPost Pay)",module,InPost_InPostPay
"Free Order (InPost Pay)","Darmowe Zamówienie (InPost Pay)"
"InPost Pay Free Order #%1 has been automatically marked as paid.","Darmowe Zamówienie InPost Pay #%1 zostało automatycznie oznaczone jako opłacone.",module,InPost_InPostPay
"Payment Type","Rodzaj płatności",module,InPost_InPostPay
"Basket has been changed during order processing. Please try again.","Koszyk uległ zmianie podczas procesu składania zamówienia. Prosimy ponowić próbę.",module,InPost_InPostPay
"Assign Quote to Customer by Email","Przypisz Koszyk do Klient po Adresie Email",module,InPost_InPostPay
"If set to YES, cart initiated by guest user, bound to InPost Pay Mobile Aap on order processing will be assigned to an existing Magento account if found by InPost Pay account email address.","Jeśli wybrano opcję TAK, koszyk zainicjowany przez użytkownika niezalogowanego, powiązany z Aplikacją Mobilną InPost Pay podczas procesowania zamówienia zostanie przypisany do konta Magento jeśli takie zostanie znalezione po adresie email konta InPost Pay.",module,InPost_InPostPay
"Delete Bestseller Product","Usuń Produkt Bestsellerowy",module,InPost_InPostPay
"Important! This setting should only be enabled on the configuration scope where InPost Pay is enabled and has own credentials! When enabled any save of selected bestseller product or inventory will trigger update of Bestseller Product. Also, any reservation append will check if configured Bestseller Product is still saleable, if not update will be performed.","Uwaga! To ustawienie powinno być włączone wyłącznie na poziomie konfiguracji na którym InPost Pay jest uruchomione oraz posiada własne dane autoryzacyjne! Po włączeniu tej opcji każdy zapis stanu magazynowego i produktu będącego Bestsellerem InPost Pay uruchomi aktualizację danych produktowych. Ponadto każda rezerwacja, skutkująca wyłączeniem produktu ze sprzedaży również uruchomi aktualizację danych Produktu Bestsellerowego.",module,InPost_InPostPay
"Are you sure?","Czy jesteś pewny?",module,InPost_InPostPay
"Back","Powrót",module,InPost_InPostPay
"New","Nowy",module,InPost_InPostPay
"Edit","Edytuj",module,InPost_InPostPay
"Delete","Usuń",module,InPost_InPostPay
"Select","Wybierz",module,InPost_InPostPay
"Save Bestseller Product","Zapisz Produkt Bestsellerowy",module,InPost_InPostPay
"InPost Pay Bestseller Products","Produkty Bestsellerowe InPost Pay",module,InPost_InPostPay
"InPost Bestsellers currently cannot handle bundle, configurable or grouped product types.","Bestsellery w Aplikacji InPost Pay aktualnie nie obsługują produktów typu zestawy, grupowych ani konfigurowalnych.",module,InPost_InPostPay
"You are not allowed to view this page. Please contact Administrators.","Nie masz uprawnień do podglądu tej strony. Prosimy o kontakt z Administratorami.",module,InPost_InPostPay
"You have deleted InPost Pay Bestseller Product with ID %1.","Bestseller InPost Pay o ID %1 został usunięty.",module,InPost_InPostPay
"Bestseller Products configured in InPost Pay have been downloaded into Magento.","Bestsellery skonfigurowane po stronie InPost Pay zostały pobrane do Magento.",module,InPost_InPostPay
"There was a problem with downloading bestseller products from InPost Pay to Magento. Reason: %1","Wystąpił problem podczas pobierania bestsellerów z InPost Pay do Magento. Powód: %1",module,InPost_InPostPay
"InPost Pay Bestseller Product","Produkt Bestsellerowy InPost Pay",module,InPost_InPostPay
"Edit InPost Pay Bestseller Product %1","Edytuj Produkt Bestsellerowy InPost Pay %1",module,InPost_InPostPay
"New InPost Pay Bestseller Product","Nowy Produkt Bestsellerowy InPost Pay",module,InPost_InPostPay
"InPost Pay Bestseller Products List","Lista Produktów Bestsellerowych InPost Pay",module,InPost_InPostPay
"You have saved the InPost Pay Bestseller Product [ID:%1].","Produkt Bestsellerowy InPost Pay [ID:%1] został zapisany.",module,InPost_InPostPay
"Something went wrong while saving InPost Pay Bestseller Product.","Wystąpił błąd podczas zapisu Produktu Bestsellerowego InPost Pay.",module,InPost_InPostPay
"Bestseller Products configured in Magento have been uploaded into InPost Pay.","Produkty Bestsellerowe skonfigurowane w Magento zostały wysłane do InPost Pay.",module,InPost_InPostPay
"There was a problem with uploading bestseller products from Magento to InPost Pay. Reason: %1","Wystąpił problem z wysyłaniem produktów bestsellerowych z Magento do InPost Pay. Powód: %1",module,InPost_InPostPay
"Could not save InPost Pay Bestseller Product: %1","Nie udało się zapisać Produktu Bestsellerowego InPost Pay: %1",module,InPost_InPostPay
"Saving InPost Pay Bestseller Product failed.","Zapis Produktu Bestsellerowego InPost Pay nie powiódł się.",module,InPost_InPostPay
"InPost Pay Bestseller Product with ID ""%1"" does not exist.","Produkt Bestsellerowy InPost Pay o ID ""%1"" nie istnieje.",module,InPost_InPostPay
"InPost Pay Bestseller Product with SKU ""%1"" for Website ID:%2 does not exist.","Produkt Bestsellerowy InPost Pay o SKU ""%1"" dla Webstite o ID:%2 nie istnieje.",module,InPost_InPostPay
"Could not delete InPost Pay Bestseller Product: %1","Nie udało się usunąć Produktu Bestsellerowego InPost Pay: %1",module,InPost_InPostPay
"Product with SKU:%1 does not exist.","Produkt o SKU:%1 nie istnieje.",module,InPost_InPostPay
"Product ""%1"" is currently not available for sale.","Produkt ""%1"" nie jest obecnie dostępny w sprzedaży.",module,InPost_InPostPay
"Could not delete Bestseller [Product ID:%1] from InPost Pay API. Reason: %2.","Nie udało się usunąć Produktu Bestsellerowego [ID Produktu:%1] z API InPost Pay. Powód: %2",module,InPost_InPostPay
"Please log in to InPost Pay Panel and delete this Bestseller Product manually.","Prosimy o zalogowanie się do Panelu InPost Pay i usunięcie Produktu Bestsellerowego manualnie.",module,InPost_InPostPay
"There was a problem with downloading bestsellers. Details: %1","Wystąpił problem z pobieraniem bestsellerów. Szczegóły: %1",module,InPost_InPostPay
"Quote with ID %1 is invalid.","Koszyk o ID %1 jest nieprawidłowy.",module,InPost_InPostPay
"There was a problem with uploading bestsellers. Details: %1","Wystąpił problem z wysyłaniem bestsellerów. Szczegóły: %1",module,InPost_InPostPay
"Uploading Bestsellers to InPost Pay was completed but some products have errors.","Proces wysyłania Produktów Bestsellerowych do InPost Pay zakończył się, lecz niektóre produkty zawierają błędy.",module,InPost_InPostPay
"Deleting Bestseller Product ""%1"","Usuwanie Produktu Bestsellerowego ""%1""",module,InPost_InPostPay
"Are you sure you want to delete ""%1"" bestseller?","Czy jesteś pewien, że chcesz usunąć produkt bestsellerowy ""%1""?",module,InPost_InPostPay
"Synchronise With InPost Pay","Zsynchronizuj z InPost Pay",module,InPost_InPostPay
"Bestseller with SKU:%1 for Website ID:%2 already exists. Remove or edit that record.","Bestseller o SKU:%1 Dla Website o ID:%2 już istnieje. Usuń bądź edytuj tamten rekord.",module,InPost_InPostPay
"Limit of %1 bestsellers per website has been reached.","Limit %1 bestsellerów został osiągnięty.",module,InPost_InPostPay
"Add New Bestseller Product","Dodaj Nowy Produkt Bestsellerowy",module,InPost_InPostPay
"InPost Pay Bestsellers Settings","Ustawienia Bestsellerów InPost Pay",module,InPost_InPostPay
"Enabled Bestsellers Synchronize CRON","Włącz Synchronizacje Bestsellerów w CRON",module,InPost_InPostPay
"Synchronization Mode","Tryb Synchronizacji",module,InPost_InPostPay
"Synchronize Bestsellers Cron Schedule","Harmonogram CRON Synchronizacji Bestsellerów",module,InPost_InPostPay
"Download and replace Magento Bestsellers with InPost Pay Configured Bestsellers.","Pobieraj i podmieniaj Produkty Bestsellerowe skonfigurowane w InPost Pay do Magento.",module,InPost_InPostPay
"Upload Magento Bestsellers into InPost Pay API.","Wysyłaj Produkty Bestsellerowe z Magento do InPost Pay API",module,InPost_InPostPay
"Product Name","Nazwa Produktu",module,InPost_InPostPay
"Available Start Date","Dostępny Od",module,InPost_InPostPay
"Bad availability date range. Available end date must be greater than available start date.","Błędny zakres dat dostępności. Data do musi być późniejsza niż data do.",module,InPost_InPostPay
"Available End Date","Dostępny Do",module,InPost_InPostPay
"Synchronized At","Data Synchronizacji",module,InPost_InPostPay
"Created At","Data Utworzenia",module,InPost_InPostPay
"General Information","Ogólne Informacje",module,InPost_InPostPay
"General Configuration","Ogólna Konfiguracja",module,InPost_InPostPay
"Synchronization Error","Błąd Synchronizacji",module,InPost_InPostPay
"QR Code","Kod QR",module,InPost_InPostPay
"InPost Pay Status","Status InPost Pay",module,InPost_InPostPay
"Active [Approved by InPost]","Aktywny [Potwierdzony przez InPost]"
"Inactive [InPost Approval Required]","Nieaktywny [Wymaga akceptacji przez InPost]"
"Unknown [Synchronization Required]","Nieznany [Wymaga synchronizacji]"
"Magento cart rule with coupon","Reguła koszykowa Magento z kodem",module,InPost_InPostPay
"Available In-app Promotions","Dostępne promocje w aplikacji",module,InPost_InPostPay
"Add another promotion","Dodaj kolejną promocję",module,InPost_InPostPay
"Promotions limit reached. Please remove one before adding another","Osiągnięto limit promocji. Prosimy o usunięcie poprzedniej, aby dodać nową.",module,InPost_InPostPay
"Enable In-app Promotions","Włącz promocje w aplikacji",module,InPost_InPostPay
"Promotion description url","Url opisu promocji",module,InPost_InPostPay
"Coupon code ""%1"" expired or that promotion is not applicable to this cart.","Kod rabatowy ""%1"" wygasł lub koszyk nie spełnia warunków tej promocji",module,InPost_InPostPay
"A maximum of 10 overriding consents will be transferred to the application","Maksymalnie do aplikacji przekazane zostanie 10 nadrzędnych zgód",module,InPost_InPostPay
"Enable Logs Anonymisation","Włącz Anonimizację Logów",module,InPost_InPostPay
"Define payment methods in the InPost Pay Application other than those in the contract.","Zdefiniuj metody płatności w Aplikacji InPost Pay inne niż w umowie.",module,InPost_InPostPay
"Limit for InPost Pay Bestsellers has been reached. Try sending less products or contact InPost Pay support.","Osiągnięto limit Produktów Bestsellerowych InPost Pay. Spróbuj wysłać mniejszą ilość produktów lub skontaktuj się z Działem Wsparcia InPost Pay.",module,InPost_InPostPay
"This option should be enabled if shipping cost is calculated using Sales Rules or customized calculations. For example, if there is a Rule conditions free delivery based on country. Cost will be calculated same way as native shipping estimation in cart at the cost of slightly lower performance.","Ta opcja powinna został włączona jeśli koszt dostaw wyliczany jest z wykorzystaniem Reguł Koszykowych bądź nienatywnych kalkulacji. Przykładowo, jeśli istnieje Reguła Koszykowa warunkująca darmową dostawę w oparciu o kraj. Koszt dostawy będzie wyliczany w sposób identyczny do natywnie przewidywanych kosztów dostawy w koszyku mając jednak negatywny wpływ na optymalizację.",module,InPost_InPostPay
"Enable using Collect Address Totals","Włącz wykorzystanie przeliczania koszyka."
"Cart contains digital products that cannot be ordered as a not logged in user. Please create account in Merchants website in order to complete this purchase.","Koszyk zawiera produkty cyfrowe, których nie można zamówić jako niezalogowany użytkownik. Aby sfinalizować ten zakup, utwórz konto na stronie Sprzedawcy.",module,InPost_InPostPay
"Digital delivery is not allowed if cart contains non-digital products.","Cyfrowa dostawa nie jest dostępna gdy w koszyku znajdują się produkty nie-cyfrowe.",module,InPost_InPostPay
"Digital delivery is the only allowed method if cart contains only digital products.","Dostawa cyfrowa jest jedyną akceptowalną metodą dla koszyków zawierających jedynie produkty cyfrowe.",module,InPost_InPostPay
"Digital Delivery Email address is required to purchase digital products.","Adres Email Dostawy Cyfrowej jest wymagany do zamówienia produktów cyfrowych.",module,InPost_InPostPay
"Discount You are using can only be applied to orders placed with InPost Pay Mobile App. To complete You order with this discount use InPost Pay Mobile App or edit You cart and disable that discount to complete order in browser.","Rabat, z którego korzystasz może być użyty wyłącznie poprzez zamówienia składane w Aplikacji Mobilnej InPost Pay. Aby skorzystać z tego rabatu dokończ zamówienie w Aplikacji Mobilnej lub edytuj koszyk i usuń rabat by dokończyć zamówienie w przeglądarce.",module,InPost_InPostPay
"Only orders placed with InPost Pay Mobile App","Tylko zamówienia składane poprzez Aplikację Mobilną InPost Pay.",module,InPost_InPostPay
"Allow Invoice Partial Refund","Zezwól Na Częściowe Zwroty Faktur",module,InPost_InPostPay
"If set to YES, invoice refund forms will have inputs allowing to select item quantities.","Jeśli włączono, formularze zwrotów za faktury będą zawierały pole do wskazania ilości zwracanego towaru.",module,InPost_InPostPay
"If enabled cart session cookie will be sent to InPost Pay API allowing customer to edit cart in mobile browser.","Po włączeniu ciastko sesji koszyka będzie wysyłane do API InPost Pay aby umożliwić klientom edycję produktów w koszyku przeglądarki mobilnej.",module,InPost_InPostPay
"Send Merchant Store Session Cookie","Wysyłaj Ciastko Sesji Koszyka Sklepu",module,InPost_InPostPay
"Cart URL","Adres URL Koszyka",module,InPost_InPostPay
"<![CDATA[If a custom or third-party delivery method You use in Checkout is not present on the list above, enter full method code here.</br>For example, in case of Owebia it could be: owsh1_added_method_code. Leave empty if You selected Your method from a dropdown list.</br>]]>","<![CDATA[Jeśli niestandardowa lub zewnętrzna metoda dostawy używana w Checkout nie jest dostępna na powyższej liście, wprowadź tutaj pełny kod metody.</br>Na przykład, dla wtyczki Owebia może to być: owsh1_added_method_code. Pozostaw puste, jeśli wybrałeś metodę z listy rozwijanej.</br>]]>",module,InPost_InPostPay
"If a custom or third-party delivery method You use in Checkout is not present on the list above, enter full method code here.</br>For example, in case of Owebia it could be: owsh1_added_method_code. Leave empty if You selected Your method from a dropdown list.</br>","Jeśli niestandardowa lub zewnętrzna metoda dostawy używana w Checkout nie jest dostępna na powyższej liście, wprowadź tutaj pełny kod metody.</br>Na przykład, dla wtyczki Owebia może to być: owsh1_added_method_code. Pozostaw puste, jeśli wybrałeś metodę z listy rozwijanej.</br>",module,InPost_InPostPay
"Order has been placed but process took %1s.","Zamówienie zostało złożone ale proces zajął %1s.",module,InPost_InPostPay
"Limit for order placing execution time is %1s.","Limit czasu procesowania tworzenia zamówienia to %1s.",module,InPost_InPostPay
"Customer will not be able to complete and pay for that order in Mobile App.","Klient nie będzie mógł dokończyć i zapłacić za to zamówienie w Aplikacji Mobilnej.",module,InPost_InPostPay
"InPost Pay Timed Out Order Handling: %1","InPost Pay Obsługa Przekroczonego Czasu Składania Zamówienia: %1",module,InPost_InPostPay
"Order has been canceled because timed out orders cannot be paid by customer.","Zamówienie zostało anulowane ponieważ po przekroczeniu czasu procesowania składania zamówienia klient nie ma możliwości jego opłacenia.",module,InPost_InPostPay
"Order status has changed because it was timed out while placing.","Status zamówienia uległ zmianie ze względu na przekroczony czas procesowania składania zamówienia.",module,InPost_InPostPay
"Time out order problem might occur if Merchant processes order create request for more than %1 seconds.","Problem przekroczenia czasu składania zamówienia może wystąpić jeśli Sklep Merchanta procesuje żądanie utworzenia zamówienia przez dłużej niż %1 sekund.",module,InPost_InPostPay
"If that happens, the request is completed, order is placed in Merchant Store, ","Jeśli dojdzie do takiej sytuacji, żądanie jest ukończone, zamówienie złożone w Sklepie Sprzedawcy, ",module,InPost_InPostPay
"however in the Mobile InPost Pay App time out has already been displayed ","jednakże po stronie Aplikacji Mobilnej InPost Pay zostanie pokazany błąd przekroczenia czasu żądania ",module,InPost_InPostPay
"making that order impossible to be paid by customer.","sprawiając, że to zamówienie będzie niemożliwe do dokończenia i opłacenia przez klienta.",module,InPost_InPostPay
"Order Time Out Error Description","Opis Błędu Przekroczenia Czasu Żądania",module,InPost_InPostPay
"Enable handling timed out errors","Włącz obsługę błędów przekroczenia czasu żądania",module,InPost_InPostPay
"Timeout during order creation process","Przekroczenie czasu żądania procesu składania zamówienia",module,InPost_InPostPay
"Order Errors Handling Settings","Ustawienia Obsługi Błędów Zamówień",module,InPost_InPostPay
"Cancel order","Anuluj zamówienie",module,InPost_InPostPay
"Timed Out Orders Handling CRON Schedule","Harmonogram CRON obsługi zamówień z przekroczonym czasem żądania",module,InPost_InPostPay
"5,35 * * * * for example causes this CRON to run every at minute 5 and 35 of each hour","5,35 * * * * przykładowo, sprawi że CRON będzie uruchamiał proces o każdej 5-tej i 35-tej minucie godziny",module,InPost_InPostPay
"Squared","Kwadratowa"
"Rounded","Zaokrąglona"
"Round","Okrągła"
"Very Small","Bardzo mały"
"Small","Mały"
"Medium","Średni"
"Large","Duży"
"Very Large","Bardzo duży"
"Yellow","Żółty"
"Black","Czarny"
"Light","Jasny"
"Dark","Ciemny"
"Widget background color","Kolor tła widgetu"
"Define a widget background whether it is light or dark color of elements in the widget background.","Zdefiniuj tło widżetu, czy elementy strony pod widgetem są jasne czy ciemne."
"Widget color variant","Wariant kolorystyczny widgetu"
"Widget size","Rozmiar widgetu"
"Widget frame shape","Kształt ramki widgetu"
